Row/Case,Status,Description,HEATER2_output_T_SP,air2_SP_m3,air2_SP,acidgas_Fm,AIRFLOW,acidgas_Fv,H2S,SO2OUT,H2SOUT,B35_H2S,B35_SO2,acidgas_T,acidgas_P,Total_S,acidgas_CO2,acidgas_H2O,acidgas_H2S
3367,OK,,195.0,81.34451121,4.71798165,141.666667,123.6,2513.157123,55.4098554,0.007470564,4.94090781,0.030604222,9.52e-05,83.6,1.6722,0.030699463,0.285675,0.323196,0.391128
3368,OK,,195.0,81.34451121,4.71798165,142.777778,123.6,2532.868157,55.8444425,0.005841716,5.38605896,0.033227783,7.41e-05,83.6,1.6722,0.033301853,0.285675,0.323196,0.391128
3369,OK,,195.0,81.34451121,4.71798165,143.888889,123.6,2552.579191,56.2790296,0.004671458,5.81581779,0.035735257,5.89e-05,83.6,1.6722,0.035794163,0.285675,0.323196,0.391128
3370,OK,,195.0,81.34451121,4.71798165,145.0,123.6,2572.290225,56.7136167,0.003751555,6.25880176,0.038303343,4.71e-05,83.6,1.6722,0.038350396,0.285675,0.323196,0.391128
3371,OK,,195.0,86.45365397,5.01431193,135.0,123.6,2394.890899,52.8023328,0.057824201,2.27694579,0.014416909,0.000760662,83.6,1.6722,0.015177571,0.285675,0.323196,0.391128
3372,OK,,195.0,86.45365397,5.01431193,136.111111,123.6,2414.601934,53.2369199,0.039611397,2.68317324,0.016925024,0.000518387,83.6,1.6722,0.017443411,0.285675,0.323196,0.391128
3373,OK,,195.0,86.45365397,5.01431193,137.222222,123.6,2434.312968,53.671507,0.027474398,3.07704667,0.019336598,0.000357667,83.6,1.6722,0.019694265,0.285675,0.323196,0.391128
3374,OK,,195.0,86.45365397,5.01431193,138.333333,123.6,2454.024002,54.1060941,0.019472081,3.5149278,0.022002095,0.000252132,83.6,1.6722,0.022254227,0.285675,0.323196,0.391128
3375,OK,,195.0,86.45365397,5.01431193,139.444444,123.6,2473.735036,54.5406812,0.014199638,3.9526378,0.024644938,0.00018287,83.6,1.6722,0.024827807,0.285675,0.323196,0.391128
3376,OK,,195.0,86.45365397,5.01431193,140.555556,123.6,2493.446088,54.9752683,0.010667405,4.38794039,0.027251437,0.000136636,83.6,1.6722,0.027388073,0.285675,0.323196,0.391128
3377,OK,,195.0,86.45365397,5.01431193,141.666667,123.6,2513.157123,55.4098554,0.008261634,4.81062743,0.02975964,0.000105249,83.6,1.6722,0.029864889,0.285675,0.323196,0.391128
3378,OK,,195.0,86.45365397,5.01431193,142.777778,123.6,2532.868157,55.8444425,0.00639044,5.25982582,0.032408082,8.1e-05,83.6,1.6722,0.03248905,0.285675,0.323196,0.391128
3379,OK,,195.0,86.45365397,5.01431193,143.888889,123.6,2552.579191,56.2790296,0.00504357,5.70333552,0.034999949,6.36e-05,83.6,1.6722,0.035063505,0.285675,0.323196,0.391128
3380,OK,,195.0,86.45365397,5.01431193,145.0,123.6,2572.290225,56.7136167,0.003778109,6.13597345,0.037504801,4.74e-05,83.6,1.6722,0.037552153,0.285675,0.323196,0.391128
3381,OK,,195.0,91.56279655,5.3106422,135.0,123.6,2394.890899,52.8023328,0.066340089,2.16592423,0.013694737,0.000871871,83.6,1.6722,0.014566607,0.285675,0.323196,0.391128
3382,OK,,195.0,91.56279655,5.3106422,136.111111,123.6,2414.601934,53.2369199,0.044704338,2.56580501,0.016162562,0.000584536,83.6,1.6722,0.016747098,0.285675,0.323196,0.391128
3383,OK,,195.0,91.56279655,5.3106422,137.222222,123.6,2434.312968,53.671507,0.030501652,2.97267673,0.018652255,0.000396619,83.6,1.6722,0.019048873,0.285675,0.323196,0.391128
3384,OK,,195.0,91.56279655,5.3106422,138.333333,123.6,2454.024002,54.1060941,0.021577629,3.40176675,0.021264977,0.000279173,83.6,1.6722,0.02154415,0.285675,0.323196,0.391128
3385,OK,,195.0,91.56279655,5.3106422,139.444444,123.6,2473.735036,54.5406812,0.015971598,3.81654557,0.023766118,0.000205535,83.6,1.6722,0.023971654,0.285675,0.323196,0.391128
3386,OK,,195.0,91.56279655,5.3106422,140.555556,123.6,2493.446088,54.9752683,0.011801995,4.26090456,0.02642846,0.000151056,83.6,1.6722,0.026579517,0.285675,0.323196,0.391128
3387,OK,,195.0,91.56279655,5.3106422,141.666667,123.6,2513.157123,55.4098554,0.009006895,4.69409743,0.029000898,0.000114658,83.6,1.6722,0.029115556,0.285675,0.323196,0.391128
3388,OK,,195.0,91.56279655,5.3106422,142.777778,123.6,2532.868157,55.8444425,0.006994499,5.13423123,0.031594188,8.86e-05,83.6,1.6722,0.031682746,0.285675,0.323196,0.391128
3389,OK,,195.0,91.56279655,5.3106422,143.888889,123.6,2552.579191,56.2790296,0.005522357,5.57131109,0.034147648,6.95e-05,83.6,1.6722,0.03421719,0.285675,0.323196,0.391128
3390,OK,,195.0,91.56279655,5.3106422,145.0,123.6,2572.290225,56.7136167,0.00408166,6.13302904,0.03738733,5.1e-05,83.6,1.6722,0.03743833,0.285675,0.323196,0.391128
3391,OK,,195.0,96.67193931,5.60697248,135.0,123.6,2394.890899,52.8023328,0.075994114,2.06321323,0.013026671,0.000997776,83.6,1.6722,0.014024447,0.285675,0.323196,0.391128
3392,OK,,195.0,96.67193931,5.60697248,136.111111,123.6,2414.601934,53.2369199,0.05023408,2.44837177,0.015401666,0.000656266,83.6,1.6722,0.016057932,0.285675,0.323196,0.391128
3393,OK,,195.0,96.67193931,5.60697248,137.222222,123.6,2434.312968,53.671507,0.034064849,2.86276563,0.017940272,0.000442722,83.6,1.6722,0.018382994,0.285675,0.323196,0.391128
3394,OK,,195.0,96.67193931,5.60697248,138.333333,123.6,2454.024002,54.1060941,0.024290795,3.27666709,0.020455887,0.000314025,83.6,1.6722,0.020769912,0.285675,0.323196,0.391128
3395,OK,,195.0,96.67193931,5.60697248,139.444444,123.6,2473.735036,54.5406812,0.017737564,3.69304862,0.02296692,0.000228082,83.6,1.6722,0.023195002,0.285675,0.323196,0.391128
3396,OK,,195.0,96.67193931,5.60697248,140.555556,123.6,2493.446088,54.9752683,0.013235054,4.12040359,0.025525051,0.000169273,83.6,1.6722,0.025694324,0.285675,0.323196,0.391128
3397,OK,,195.0,96.67193931,5.60697248,141.666667,123.6,2513.157123,55.4098554,0.009915101,4.56941183,0.028194333,0.000126126,83.6,1.6722,0.028320459,0.285675,0.323196,0.391128
3398,OK,,195.0,96.67193931,5.60697248,142.777778,123.6,2532.868157,55.8444425,0.00755423,5.00805311,0.030778771,9.56e-05,83.6,1.6722,0.030874346,0.285675,0.323196,0.391128
3399,OK,,195.0,96.67193931,5.60697248,143.888889,123.6,2552.579191,56.2790296,0.005855131,5.4874627,0.033587419,7.37e-05,83.6,1.6722,0.033661093,0.285675,0.323196,0.391128
3400,OK,,195.0,96.67193931,5.60697248,145.0,123.6,2572.290225,56.7136167,0.00481348,5.88174159,0.03586203,6.02e-05,83.6,1.6722,0.035922274,0.285675,0.323196,0.391128
3401,OK,,195.0,101.7810819,5.90330275,135.0,123.6,2394.890899,52.8023328,0.087882437,1.95824913,0.012346362,0.001152711,83.6,1.6722,0.013499072,0.285675,0.323196,0.391128
3402,OK,,195.0,101.7810819,5.90330275,136.111111,123.6,2414.601934,53.2369199,0.057483478,2.33365156,0.014659779,0.000750299,83.6,1.6722,0.015410078,0.285675,0.323196,0.391128
3403,OK,,195.0,101.7810819,5.90330275,137.222222,123.6,2434.312968,53.671507,0.038280075,2.73481279,0.017115706,0.000497096,83.6,1.6722,0.017612802,0.285675,0.323196,0.391128
3404,OK,,195.0,101.7810819,5.90330275,138.333333,123.6,2454.024002,54.1060941,0.027458902,3.14478014,0.019606171,0.000354668,83.6,1.6722,0.019960839,0.285675,0.323196,0.391128
3405,OK,,195.0,101.7810819,5.90330275,139.444444,123.6,2473.735036,54.5406812,0.018763278,3.62572817,0.022506647,0.000240863,83.6,1.6722,0.02274751,0.285675,0.323196,0.391128
3406,OK,,195.0,101.7810819,5.90330275,140.555556,123.6,2493.446088,54.9752683,0.014521006,4.00743197,0.024792241,0.000185578,83.6,1.6722,0.024977819,0.285675,0.323196,0.391128
3407,OK,,195.0,101.7810819,5.90330275,141.666667,123.6,2513.157123,55.4098554,0.011024984,4.43439882,0.027327044,0.000140143,83.6,1.6722,0.027467186,0.285675,0.323196,0.391128
3408,OK,,195.0,101.7810819,5.90330275,142.777778,123.6,2532.868157,55.8444425,0.008419341,4.88086583,0.029959266,0.000106444,83.6,1.6722,0.030065709,0.285675,0.323196,0.391128
3409,OK,,195.0,101.7810819,5.90330275,143.888889,123.6,2552.579191,56.2790296,0.006685438,5.29771786,0.032391423,8.41e-05,83.6,1.6722,0.032475491,0.285675,0.323196,0.391128
3410,OK,,195.0,101.7810819,5.90330275,145.0,123.6,2572.290225,56.7136167,0.005220109,5.76106257,0.035082098,6.53e-05,83.6,1.6722,0.035147385,0.285675,0.323196,0.391128
3411,OK,,195.0,106.8902247,6.19963303,135.0,123.6,2394.890899,52.8023328,0.101673223,1.8574871,0.011694242,0.001332209,83.6,1.6722,0.013026451,0.285675,0.323196,0.391128
3412,OK,,195.0,106.8902247,6.19963303,136.111111,123.6,2414.601934,53.2369199,0.066222354,2.21684683,0.013906865,0.000863563,83.6,1.6722,0.014770428,0.285675,0.323196,0.391128
3413,OK,,195.0,106.8902247,6.19963303,137.222222,123.6,2434.312968,53.671507,0.044915368,2.61780604,0.016361142,0.000582748,83.6,1.6722,0.01694389,0.285675,0.323196,0.391128
3414,OK,,195.0,106.8902247,6.19963303,138.333333,123.6,2454.024002,54.1060941,0.030744719,3.0296443,0.018863659,0.000396823,83.6,1.6722,0.019260482,0.285675,0.323196,0.391128
3415,OK,,195.0,106.8902247,6.19963303,139.444444,123.6,2473.735036,54.5406812,0.021932101,3.45639325,0.021438158,0.00028158,83.6,1.6722,0.021719739,0.285675,0.323196,0.391128
3416,OK,,195.0,106.8902247,6.19963303,140.555556,123.6,2493.446088,54.9752683,0.016195535,3.8807417,0.023977483,0.000206822,83.6,1.6722,0.024184305,0.285675,0.323196,0.391128
3417,OK,,195.0,106.8902247,6.19963303,141.666667,123.6,2513.157123,55.4098554,0.012237726,4.30215418,0.026478641,0.000155444,83.6,1.6722,0.026634085,0.285675,0.323196,0.391128
3418,OK,,195.0,106.8902247,6.19963303,142.777778,123.6,2532.868157,55.8444425,0.009194031,4.76063616,0.029183769,0.000116152,83.6,1.6722,0.029299921,0.285675,0.323196,0.391128
3419,OK,,195.0,106.8902247,6.19963303,143.888889,123.6,2552.579191,56.2790296,0.007294813,5.17547394,0.031603945,9.17e-05,83.6,1.6722,0.03169561,0.285675,0.323196,0.391128
3420,OK,,195.0,106.8902247,6.19963303,145.0,123.6,2572.290225,56.7136167,0.005560772,5.6324656,0.034256681,6.95e-05,83.6,1.6722,0.034326181,0.285675,0.323196,0.391128
3421,OK,,195.0,111.9993672,6.4959633,135.0,123.6,2394.890899,52.8023328,0.118481356,1.75703929,0.011045881,0.001550741,83.6,1.6722,0.012596622,0.285675,0.323196,0.391128
3422,OK,,195.0,111.9993672,6.4959633,136.111111,123.6,2414.601934,53.2369199,0.075844773,2.11213645,0.013231295,0.000988096,83.6,1.6722,0.014219391,0.285675,0.323196,0.391128
3423,OK,,195.0,111.9993672,6.4959633,137.222222,123.6,2434.312968,53.671507,0.050279296,2.50278666,0.015620916,0.00065178,83.6,1.6722,0.016272695,0.285675,0.323196,0.391128
3424,OK,,195.0,111.9993672,6.4959633,138.333333,123.6,2454.024002,54.1060941,0.034348603,2.91571224,0.018129686,0.000442973,83.6,1.6722,0.018572659,0.285675,0.323196,0.391128
3425,OK,,195.0,111.9993672,6.4959633,139.444444,123.6,2473.735036,54.5406812,0.024787315,3.32310998,0.020584945,0.00031799,83.6,1.6722,0.020902935,0.285675,0.323196,0.391128
3426,OK,,195.0,111.9993672,6.4959633,140.555556,123.6,2493.446088,54.9752683,0.01686863,3.82944247,0.02361277,0.00021498,83.6,1.6722,0.02382775,0.285675,0.323196,0.391128
3427,OK,,195.0,111.9993672,6.4959633,141.666667,123.6,2513.157123,55.4098554,0.013522321,4.17735216,0.025677476,0.000171633,83.6,1.6722,0.025849109,0.285675,0.323196,0.391128
3428,OK,,195.0,111.9993672,6.4959633,142.777778,123.6,2532.868157,55.8444425,0.010774178,4.61621294,0.028264047,0.000136018,83.6,1.6722,0.028400065,0.285675,0.323196,0.391128
3429,OK,,195.0,111.9993672,6.4959633,143.888889,123.6,2552.579191,56.2790296,0.007967498,5.05937738,0.030855347,0.000100046,83.6,1.6722,0.030955393,0.285675,0.323196,0.391128
3430,OK,,195.0,111.9993672,6.4959633,145.0,123.6,2572.290225,56.7136167,0.006154099,5.52078193,0.033524728,7.68e-05,83.6,1.6722,0.03360154,0.285675,0.323196,0.391128
3431,OK,,195.0,117.10851,6.79229358,135.0,123.6,2394.890899,52.8023328,0.137122254,1.66522768,0.01045331,0.001792677,83.6,1.6722,0.012245986,0.285675,0.323196,0.391128
3432,OK,,195.0,117.10851,6.79229358,136.111111,123.6,2414.601934,53.2369199,0.086862989,2.01207136,0.012586476,0.001130523,83.6,1.6722,0.013716999,0.285675,0.323196,0.391128
3433,OK,,195.0,117.10851,6.79229358,137.222222,123.6,2434.312968,53.671507,0.055882632,2.41062083,0.015024172,0.000723769,83.6,1.6722,0.015747941,0.285675,0.323196,0.391128
3434,OK,,195.0,117.10851,6.79229358,138.333333,123.6,2454.024002,54.1060941,0.038711478,2.79653089,0.017365295,0.000498823,83.6,1.6722,0.017864118,0.285675,0.323196,0.391128
3435,OK,,195.0,117.10851,6.79229358,139.444444,123.6,2473.735036,54.5406812,0.028129134,3.18729233,0.019718312,0.000360578,83.6,1.6722,0.02007889,0.285675,0.323196,0.391128
3436,OK,,195.0,117.10851,6.79229358,140.555556,123.6,2493.446088,54.9752683,0.020031551,3.63345566,0.0223912,0.000255416,83.6,1.6722,0.022646616,0.285675,0.323196,0.391128
3437,OK,,195.0,117.10851,6.79229358,141.666667,123.6,2513.157123,55.4098554,0.014815077,4.06579048,0.024958624,0.000187897,83.6,1.6722,0.025146521,0.285675,0.323196,0.391128
3438,OK,,195.0,117.10851,6.79229358,142.777778,123.6,2532.868157,55.8444425,0.011284683,4.49402669,0.027480666,0.000142358,83.6,1.6722,0.027623024,0.285675,0.323196,0.391128
3439,OK,,195.0,117.10851,6.79229358,143.888889,123.6,2552.579191,56.2790296,0.008726732,4.92813407,0.030014,0.00010947,83.6,1.6722,0.030123469,0.285675,0.323196,0.391128
3440,OK,,195.0,117.10851,6.79229358,145.0,123.6,2572.290225,56.7136167,0.00739384,5.38168296,0.032649831,9.23e-05,83.6,1.6722,0.032742108,0.285675,0.323196,0.391128
3441,OK,,195.0,122.2176526,7.08862385,135.0,123.6,2394.890899,52.8023328,0.15650425,1.58623473,0.009942456,0.002043679,83.6,1.6722,0.011986135,0.285675,0.323196,0.391128
3442,OK,,195.0,122.2176526,7.08862385,136.111111,123.6,2414.601934,53.2369199,0.099890281,1.91308162,0.011950115,0.001298742,83.6,1.6722,0.013248857,0.285675,0.323196,0.391128
3443,OK,,195.0,122.2176526,7.08862385,137.222222,123.6,2434.312968,53.671507,0.064198728,2.2928865,0.014270916,0.000830718,83.6,1.6722,0.015101634,0.285675,0.323196,0.391128
3444,OK,,195.0,122.2176526,7.08862385,138.333333,123.6,2454.024002,54.1060941,0.044971888,2.67547964,0.016591363,0.000578992,83.6,1.6722,0.017170356,0.285675,0.323196,0.391128
3445,OK,,195.0,122.2176526,7.08862385,139.444444,123.6,2473.735036,54.5406812,0.030943715,3.08881735,0.019082588,0.00039633,83.6,1.6722,0.019478918,0.285675,0.323196,0.391128
3446,OK,,195.0,122.2176526,7.08862385,140.555556,123.6,2493.446088,54.9752683,0.022301366,3.5122917,0.021616155,0.000284137,83.6,1.6722,0.021900292,0.285675,0.323196,0.391128
3447,OK,,195.0,122.2176526,7.08862385,141.666667,123.6,2513.157123,55.4098554,0.016473768,3.93874194,0.024147727,0.000208777,83.6,1.6722,0.024356504,0.285675,0.323196,0.391128
3448,OK,,195.0,122.2176526,7.08862385,142.777778,123.6,2532.868157,55.8444425,0.012324783,4.38081207,0.026753311,0.000155362,83.6,1.6722,0.026908673,0.285675,0.323196,0.391128
3449,OK,,195.0,122.2176526,7.08862385,143.888889,123.6,2552.579191,56.2790296,0.009525803,4.80791166,0.029247946,0.00011944,83.6,1.6722,0.029367386,0.285675,0.323196,0.391128
3450,OK,,195.0,122.2176526,7.08862385,145.0,123.6,2572.290225,56.7136167,0.007442369,5.24883986,0.031804873,9.28e-05,83.6,1.6722,0.031897691,0.285675,0.323196,0.391128
3451,OK,,195.0,127.3267953,7.38495413,135.0,123.6,2394.890899,52.8023328,0.165676135,1.55179653,0.009704172,0.002157645,83.6,1.6722,0.011861817,0.285675,0.323196,0.391128
3452,OK,,195.0,127.3267953,7.38495413,136.111111,123.6,2414.601934,53.2369199,0.116042191,1.81350289,0.011311836,0.001507114,83.6,1.6722,0.01281895,0.285675,0.323196,0.391128
3453,OK,,195.0,127.3267953,7.38495413,137.222222,123.6,2434.312968,53.671507,0.074822796,2.17124127,0.01349546,0.000967272,83.6,1.6722,0.014462732,0.285675,0.323196,0.391128
3454,OK,,195.0,127.3267953,7.38495413,138.333333,123.6,2454.024002,54.1060941,0.050068938,2.56300535,0.015872212,0.000644063,83.6,1.6722,0.016516275,0.285675,0.323196,0.391128
3455,OK,,195.0,127.3267953,7.38495413,139.444444,123.6,2473.735036,54.5406812,0.035468754,2.96366655,0.018285324,0.000453914,83.6,1.6722,0.018739238,0.285675,0.323196,0.391128
3456,OK,,195.0,127.3267953,7.38495413,140.555556,123.6,2493.446088,54.9752683,0.024583065,3.39383659,0.020859562,0.000312962,83.6,1.6722,0.021172524,0.285675,0.323196,0.391128
3457,OK,,195.0,127.3267953,7.38495413,141.666667,123.6,2513.157123,55.4098554,0.018278077,3.81423158,0.023354209,0.000231467,83.6,1.6722,0.023585676,0.285675,0.323196,0.391128
3458,OK,,195.0,127.3267953,7.38495413,142.777778,123.6,2532.868157,55.8444425,0.013740099,4.24297632,0.025878782,0.000173065,83.6,1.6722,0.026051847,0.285675,0.323196,0.391128
3459,OK,,195.0,127.3267953,7.38495413,143.888889,123.6,2552.579191,56.2790296,0.01102442,4.6738674,0.028397317,0.00013813,83.6,1.6722,0.028535447,0.285675,0.323196,0.391128
3460,OK,,195.0,127.3267953,7.38495413,145.0,123.6,2572.290225,56.7136167,0.008151419,5.11935174,0.030981847,0.000101588,83.6,1.6722,0.031083436,0.285675,0.323196,0.391128
3461,OK,,195.0,132.4359379,7.6812844,135.0,123.6,2394.890899,52.8023328,0.204904418,1.43110422,0.008942944,0.002668995,83.6,1.6722,0.01161194,0.285675,0.323196,0.391128
3462,OK,,195.0,132.4359379,7.6812844,136.111111,123.6,2414.601934,53.2369199,0.133076631,1.72460035,0.010741556,0.001726441,83.6,1.6722,0.012467998,0.285675,0.323196,0.391128
3463,OK,,195.0,132.4359379,7.6812844,137.222222,123.6,2434.312968,53.671507,0.085114005,2.07376712,0.012871292,0.001099246,83.6,1.6722,0.013970538,0.285675,0.323196,0.391128
3464,OK,,195.0,132.4359379,7.6812844,138.333333,123.6,2454.024002,54.1060941,0.056978271,2.44803367,0.015139628,0.000732295,83.6,1.6722,0.015871922,0.285675,0.323196,0.391128
3465,OK,,195.0,132.4359379,7.6812844,139.444444,123.6,2473.735036,54.5406812,0.038944304,2.85214017,0.017573437,0.000497984,83.6,1.6722,0.018071421,0.285675,0.323196,0.391128
3466,OK,,195.0,132.4359379,7.6812844,140.555556,123.6,2493.446088,54.9752683,0.0280781,3.25828427,0.02000092,0.000357177,83.6,1.6722,0.020358097,0.285675,0.323196,0.391128
3467,OK,,195.0,132.4359379,7.6812844,141.666667,123.6,2513.157123,55.4098554,0.020379608,3.69048986,0.022567341,0.000257883,83.6,1.6722,0.022825224,0.285675,0.323196,0.391128
3468,OK,,195.0,132.4359379,7.6812844,142.777778,123.6,2532.868157,55.8444425,0.015237177,4.11477277,0.025065677,0.000191793,83.6,1.6722,0.02525747,0.285675,0.323196,0.391128
3469,OK,,195.0,132.4359379,7.6812844,143.888889,123.6,2552.579191,56.2790296,0.011476766,4.5630597,0.027687899,0.000143691,83.6,1.6722,0.02783159,0.285675,0.323196,0.391128
3470,OK,,195.0,132.4359379,7.6812844,145.0,123.6,2572.290225,56.7136167,0.008933862,4.99384334,0.03018448,0.00011126,83.6,1.6722,0.03029574,0.285675,0.323196,0.391128
3471,OK,,195.0,137.5450807,7.97761468,135.0,123.6,2394.890899,52.8023328,0.235466221,1.35440999,0.008450744,0.003062863,83.6,1.6722,0.011513607,0.285675,0.323196,0.391128
3472,OK,,195.0,137.5450807,7.97761468,136.111111,123.6,2414.601934,53.2369199,0.15428452,1.63288319,0.010155426,0.001999223,83.6,1.6722,0.012154649,0.285675,0.323196,0.391128
3473,OK,,195.0,137.5450807,7.97761468,137.222222,123.6,2434.312968,53.671507,0.099014076,1.96878116,0.012202492,0.001277455,83.6,1.6722,0.013479947,0.285675,0.323196,0.391128
3474,OK,,195.0,137.5450807,7.97761468,138.333333,123.6,2454.024002,54.1060941,0.06467463,2.33886313,0.014444574,0.000830458,83.6,1.6722,0.015275032,0.285675,0.323196,0.391128
3475,OK,,195.0,137.5450807,7.97761468,139.444444,123.6,2473.735036,54.5406812,0.045341859,2.72729507,0.016782028,0.000579295,83.6,1.6722,0.017361322,0.285675,0.323196,0.391128
3476,OK,,195.0,137.5450807,7.97761468,140.555556,123.6,2493.446088,54.9752683,0.031185332,3.14764526,0.019295809,0.000396383,83.6,1.6722,0.019692192,0.285675,0.323196,0.391128
3477,OK,,195.0,137.5450807,7.97761468,141.666667,123.6,2513.157123,55.4098554,0.022577749,3.5706694,0.02180614,0.000285477,83.6,1.6722,0.022091617,0.285675,0.323196,0.391128
3478,OK,,195.0,137.5450807,7.97761468,142.777778,123.6,2532.868157,55.8444425,0.016699468,4.00238887,0.024349041,0.000210039,83.6,1.6722,0.02455908,0.285675,0.323196,0.391128
3479,OK,,195.0,137.5450807,7.97761468,143.888889,123.6,2552.579191,56.2790296,0.012675968,4.43337612,0.026867314,0.00015859,83.6,1.6722,0.027025904,0.285675,0.323196,0.391128
3480,OK,,195.0,137.5450807,7.97761468,145.0,123.6,2572.290225,56.7136167,0.01002475,4.83579671,0.029195357,0.000124761,83.6,1.6722,0.029320118,0.285675,0.323196,0.391128
3481,OK,,195.0,142.6542233,8.27394495,135.0,123.6,2394.890899,52.8023328,0.265048009,1.29094959,0.008042247,0.003442969,83.6,1.6722,0.011485216,0.285675,0.323196,0.391128
3482,OK,,195.0,142.6542233,8.27394495,136.111111,123.6,2414.601934,53.2369199,0.175231242,1.55677675,0.009667515,0.002267934,83.6,1.6722,0.011935449,0.285675,0.323196,0.391128
3483,OK,,195.0,142.6542233,8.27394495,137.222222,123.6,2434.312968,53.671507,0.114075161,1.86761114,0.011558991,0.001470214,83.6,1.6722,0.013029205,0.285675,0.323196,0.391128
