Row/Case,Status,Description,HEATER2_output_T_SP,air2_SP_m3,air2_SP,acidgas_Fm,AIRFLOW _x000D_ _x000D_ _x000D_ _x000D_ _x000D_ KMOL/HR _x000D_,ACIDGAS _x000D_ _x000D_ _x000D_ _x000D_ _x000D_ KMOL/HR _x000D_,H2S _x000D_ _x000D_ _x000D_ _x000D_ _x000D_ KMOL/HR _x000D_,SO2OUT _x000D_ _x000D_ _x000D_ _x000D_ _x000D_ KMOL/HR _x000D_,H2SOUT _x000D_ _x000D_ _x000D_ _x000D_ _x000D_ KMOL/HR _x000D_,B35_H2S,B35_SO2,acidgas_T,acidgas_P,Total_S
649,OK,,152.820513,205.6478355,11.9420615,121,123.6,121,47.3265353,3.22582379,0.209903977,0.001316621,0.041812625,83.6,1.6722,0.043129246
650,OK,,152.820513,205.6478355,11.9420615,140.5,123.6,140.5,54.953539,0.20374035,1.7698015,0.010652377,0.002556324,83.6,1.6722,0.013208701
651,OK,,152.820513,205.6478355,11.9420615,160,123.6,160,62.5805426,0.000284937,9.12446055,0.051438168,3.28E-06,83.6,1.6722,0.051441443
652,OK,,152.820513,209.7524737,12.1803154,121,123.6,121,47.3265353,3.27518717,0.207026505,0.001296616,0.042382711,83.6,1.6722,0.043679327
653,OK,,152.820513,209.7524737,12.1803154,140.5,123.6,140.5,54.953539,0.228997601,1.71445817,0.01030688,0.002870122,83.6,1.6722,0.013177002
654,OK,,152.820513,209.7524737,12.1803154,160,123.6,160,62.5805426,0.00030011,9.03174086,0.05086851,3.45E-06,83.6,1.6722,0.050871959
655,OK,,152.820513,213.8571102,12.4185692,121,123.6,121,47.3265353,3.32499837,0.204196069,0.00127696,0.042956105,83.6,1.6722,0.044233064
656,OK,,152.820513,213.8571102,12.4185692,140.5,123.6,140.5,54.953539,0.253646393,1.66542242,0.009999938,0.003175632,83.6,1.6722,0.01317557
657,OK,,152.820513,213.8571102,12.4185692,160,123.6,160,62.5805426,0.000317173,8.93399475,0.050272171,3.64E-06,83.6,1.6722,0.050275814
658,OK,,152.820513,217.9617484,12.6568231,121,123.6,121,47.3265353,3.37590689,0.201348533,0.001257257,0.043541475,83.6,1.6722,0.044798732
659,OK,,152.820513,217.9617484,12.6568231,140.5,123.6,140.5,54.953539,0.280373676,1.61634519,0.009693431,0.003506364,83.6,1.6722,0.013199795
660,OK,,152.820513,217.9617484,12.6568231,160,123.6,160,62.5805426,0.000337885,8.81473622,0.049557764,3.88E-06,83.6,1.6722,0.049561642
661,OK,,152.820513,222.0663848,12.8950769,121,123.6,121,47.3265353,3.42395701,0.198782679,0.001239383,0.044090747,83.6,1.6722,0.04533013
662,OK,,152.820513,222.0663848,12.8950769,140.5,123.6,140.5,54.953539,0.309410429,1.56706298,0.009386478,0.00386512,83.6,1.6722,0.013251598
663,OK,,152.820513,222.0663848,12.8950769,160,123.6,160,62.5805426,0.000351581,8.7435392,0.049100636,4.03E-06,83.6,1.6722,0.049104668
664,OK,,152.820513,226.171023,13.1333308,121,123.6,121,47.3265353,3.47305022,0.196215111,0.00122154,0.044650198,83.6,1.6722,0.045871738
665,OK,,152.820513,226.171023,13.1333308,140.5,123.6,140.5,54.953539,0.335728569,1.52631724,0.009131118,0.004189235,83.6,1.6722,0.013320352
666,OK,,152.820513,226.171023,13.1333308,160,123.6,160,62.5805426,0.000379359,8.6136054,0.048339647,4.35E-06,83.6,1.6722,0.048343997
667,OK,,152.820513,230.2756595,13.3715846,121,123.6,121,47.3265353,3.52269632,0.193675322,0.001203921,0.04521449,83.6,1.6722,0.046418411
668,OK,,152.820513,230.2756595,13.3715846,140.5,123.6,140.5,54.953539,0.367460461,1.47996028,0.008842904,0.004579717,83.6,1.6722,0.013422621
669,OK,,152.820513,230.2756595,13.3715846,160,123.6,160,62.5805426,0.000402294,8.49945121,0.047658239,4.61E-06,83.6,1.6722,0.04766285
670,OK,,152.820513,234.3802977,13.6098385,121,123.6,121,47.3265353,3.5711318,0.191286304,0.001187292,0.045762351,83.6,1.6722,0.046949643
671,Errors,,152.820513,234.3802977,13.6098385,140.5,123.6,140.5,54.953539,0.233706511,1.73823337,0.010359021,0.00291804,83.6,1.6722,0.013277061
672,OK,,152.820513,234.3802977,13.6098385,160,123.6,160,62.5805426,0.000428481,8.3955127,0.047034063,4.91E-06,83.6,1.6722,0.047038972
673,OK,,152.820513,238.4849341,13.8480923,121,123.6,121,47.3265353,3.62308966,0.188718909,0.001169594,0.046350512,83.6,1.6722,0.047520106
674,OK,,152.820513,238.4849341,13.8480923,140.5,123.6,140.5,54.953539,0.428004835,1.40135154,0.008352369,0.005321759,83.6,1.6722,0.013674127
675,OK,,152.820513,238.4849341,13.8480923,160,123.6,160,62.5805426,0.000453161,8.29679314,0.046438398,5.19E-06,83.6,1.6722,0.046443586
676,OK,,152.820513,242.5895723,14.0863462,121,123.6,121,47.3265353,3.6725856,0.18638069,0.001153376,0.046907549,83.6,1.6722,0.048060925
677,OK,,152.820513,242.5895723,14.0863462,140.5,123.6,140.5,54.953539,0.460485674,1.36308261,0.008114146,0.005718694,83.6,1.6722,0.01383284
678,OK,,152.820513,242.5895723,14.0863462,160,123.6,160,62.5805426,0.000491247,8.18191192,0.045756178,5.62E-06,83.6,1.6722,0.0457618
679,OK,,152.820513,246.6942088,14.3246,121,123.6,121,47.3265353,3.72095071,0.184182253,0.001138068,0.047448658,83.6,1.6722,0.048586726
680,OK,,152.820513,246.6942088,14.3246,140.5,123.6,140.5,54.953539,0.494489758,1.32553524,0.007880713,0.006133323,83.6,1.6722,0.014014036
681,OK,,152.820513,246.6942088,14.3246,160,123.6,160,62.5805426,0.000511999,8.08027186,0.04514675,5.86E-06,83.6,1.6722,0.045152607
682,OK,,152.820513,250.7988453,14.5628538,121,123.6,121,47.3265353,3.77109658,0.181915585,0.001122384,0.048009941,83.6,1.6722,0.049132324
683,OK,,152.820513,250.7988453,14.5628538,140.5,123.6,140.5,54.953539,0.529661422,1.28907692,0.00765433,0.006561322,83.6,1.6722,0.014215652
684,OK,,152.820513,250.7988453,14.5628538,160,123.6,160,62.5805426,0.000632122,7.97705847,0.044530587,7.23E-06,83.6,1.6722,0.044537813
685,OK,,152.820513,254.9034835,14.8011077,121,123.6,121,47.3265353,3.82069691,0.179741255,0.001107315,0.04856276,83.6,1.6722,0.049670075
686,OK,,152.820513,254.9034835,14.8011077,140.5,123.6,140.5,54.953539,0.557347181,1.26290378,0.007489415,0.006896459,83.6,1.6722,0.014385873
687,OK,,152.820513,254.9034835,14.8011077,160,123.6,160,62.5805426,0.000574158,7.88465737,0.043973968,6.56E-06,83.6,1.6722,0.043980529
688,OK,,152.820513,259.0081199,15.0393615,121,123.6,121,47.3265353,3.87327087,0.177440108,0.0010915,0.049148785,83.6,1.6722,0.050240285
689,OK,,152.820513,259.0081199,15.0393615,140.5,123.6,140.5,54.953539,0.59634272,1.22951461,0.007280517,0.007368223,83.6,1.6722,0.014648739
690,OK,,152.820513,259.0081199,15.0393615,160,123.6,160,62.5805426,0.000581596,7.85726592,0.043770816,6.64E-06,83.6,1.6722,0.043777457
691,OK,,152.820513,263.1127581,15.2776154,121,123.6,121,47.3265353,3.92277768,0.175381342,0.001077229,0.049696677,83.6,1.6722,0.050773905
692,OK,,152.820513,263.1127581,15.2776154,140.5,123.6,140.5,54.953539,0.627711286,1.20270015,0.007112678,0.0077465,83.6,1.6722,0.014859177
693,OK,,152.820513,263.1127581,15.2776154,160,123.6,160,62.5805426,0.000646359,7.675184,0.042727752,7.38E-06,83.6,1.6722,0.04273513
694,OK,,152.820513,267.2173946,15.5158692,121,123.6,121,47.3265353,3.97170514,0.17340407,0.001063499,0.050235778,83.6,1.6722,0.051299277
695,OK,,152.820513,267.2173946,15.5158692,140.5,123.6,140.5,54.953539,0.667002595,1.17001174,0.006910562,0.008220443,83.6,1.6722,0.015131005
696,OK,,152.820513,267.2173946,15.5158692,160,123.6,160,62.5805426,0.000689839,7.56336068,0.042069775,7.87E-06,83.6,1.6722,0.042077646
697,OK,,152.820513,271.3220328,15.7541231,121,123.6,121,47.3265353,4.02114053,0.171437764,0.001049878,0.050779438,83.6,1.6722,0.051829316
698,OK,,152.820513,271.3220328,15.7541231,140.5,123.6,140.5,54.953539,0.707688693,1.13804862,0.006713223,0.008710143,83.6,1.6722,0.015423366
699,OK,,152.820513,271.3220328,15.7541231,160,123.6,160,62.5805426,0.000729148,7.46919412,0.041508129,8.32E-06,83.6,1.6722,0.041516444
700,OK,,152.820513,275.4266692,15.9923769,121,123.6,121,47.3265353,4.06898363,0.169608927,0.00103714,0.0513025,83.6,1.6722,0.05233964
701,OK,,152.820513,275.4266692,15.9923769,140.5,123.6,140.5,54.953539,0.743224736,1.11216748,0.006552159,0.009135919,83.6,1.6722,0.015688078
702,OK,,152.820513,275.4266692,15.9923769,160,123.6,160,62.5805426,0.000754052,7.41044836,0.041125693,8.59E-06,83.6,1.6722,0.04113428
703,OK,,152.820513,279.5313074,16.2306308,121,123.6,121,47.3265353,4.1205153,0.167624413,0.001023471,0.051866185,83.6,1.6722,0.052889656
704,OK,,152.820513,279.5313074,16.2306308,140.5,123.6,140.5,54.953539,0.781119171,1.08577396,0.00638843,0.00958904,83.6,1.6722,0.01597747
705,OK,,152.820513,279.5313074,16.2306308,160,123.6,160,62.5805426,0.000823666,7.26284996,0.040288702,9.38E-06,83.6,1.6722,0.040298085
706,OK,,152.820513,283.6359439,16.4688846,121,123.6,121,47.3265353,4.16868963,0.165857276,0.001011187,0.052390135,83.6,1.6722,0.053401323
707,OK,,152.820513,283.6359439,16.4688846,140.5,123.6,140.5,54.953539,0.8205461,1.05954278,0.006226112,0.010059742,83.6,1.6722,0.016285854
708,OK,,152.820513,283.6359439,16.4688846,160,123.6,160,62.5805426,0.000879996,7.15243117,0.039641202,1.00E-05,83.6,1.6722,0.039651222
709,OK,,152.820513,287.7405821,16.7071385,121,123.6,121,47.3265353,4.21707516,0.164128941,0.000999166,0.052913762,83.6,1.6722,0.053912928
710,OK,,152.820513,287.7405821,16.7071385,140.5,123.6,140.5,54.953539,0.852794875,1.03980626,0.006102246,0.010442266,83.6,1.6722,0.016544513
711,OK,,152.820513,287.7405821,16.7071385,160,123.6,160,62.5805426,0.000903113,7.10660996,0.039345429,1.03E-05,83.6,1.6722,0.039355707
712,OK,,152.820513,291.8452185,16.9453923,121,123.6,121,47.3265353,4.27105524,0.162419393,0.000987284,0.053501512,83.6,1.6722,0.054488796
713,OK,,152.820513,291.8452185,16.9453923,140.5,123.6,140.5,54.953539,0.895265724,1.01386278,0.00594234,0.010947251,83.6,1.6722,0.016889591
714,OK,,152.820513,291.8452185,16.9453923,160,123.6,160,62.5805426,0.001014039,6.93920782,0.03839115,1.15E-05,83.6,1.6722,0.038402685
715,OK,,152.820513,295.9498567,17.1836462,121,123.6,121,47.3265353,4.32682059,0.160365078,0.000973341,0.054108129,83.6,1.6722,0.05508147
716,OK,,152.820513,295.9498567,17.1836462,140.5,123.6,140.5,54.953539,0.935346568,0.990800137,0.005799699,0.011422146,83.6,1.6722,0.017221845
717,OK,,152.820513,295.9498567,17.1836462,160,123.6,160,62.5805426,0.001034992,6.84431038,0.037831275,1.18E-05,83.6,1.6722,0.037843042
718,OK,,152.820513,300.0544932,17.4219,121,123.6,121,47.3265353,4.37464594,0.161165596,0.000976756,0.054620555,83.6,1.6722,0.055597311
719,OK,,152.820513,300.0544932,17.4219,140.5,123.6,140.5,54.953539,0.976282356,0.968319389,0.005660784,0.01190591,83.6,1.6722,0.017566694
720,OK,,152.820513,300.0544932,17.4219,160,123.6,160,62.5805426,0.001073708,6.73953359,0.037218739,1.22E-05,83.6,1.6722,0.03723094
721,OK,,155.384615,139.97364,8.13,121,123.6,121,47.3265353,2.43831897,0.252480369,0.001622562,0.032453823,83.6,1.6722,0.034076385
722,OK,,155.384615,139.97364,8.13,140.5,123.6,140.5,54.953539,0.007059795,3.03554939,0.018593522,8.97E-05,83.6,1.6722,0.018683199
723,OK,,155.384615,139.97364,8.13,160,123.6,160,62.5805426,0.000133606,10.7995221,0.061741097,1.55E-06,83.6,1.6722,0.061742645
724,OK,,155.384615,144.0782773,8.36825385,121,123.6,121,47.3265353,2.48678458,0.248085979,0.0015919,0.033044037,83.6,1.6722,0.034635937
725,OK,,155.384615,144.0782773,8.36825385,140.5,123.6,140.5,54.953539,0.007922991,2.95291636,0.018075238,0.000100675,83.6,1.6722,0.018175913
726,OK,,155.384615,144.0782773,8.36825385,160,123.6,160,62.5805426,0.000139018,10.7233685,0.061235435,1.61E-06,83.6,1.6722,0.061237044
727,OK,,155.384615,148.1829145,8.60650769,121,123.6,121,47.3265353,2.53381154,0.24399253,0.001563264,0.033614134,83.6,1.6722,0.035177398
728,OK,,155.384615,148.1829145,8.60650769,140.5,123.6,140.5,54.953539,0.01082223,2.80622906,0.017161395,0.000137433,83.6,1.6722,0.017298828
729,OK,,155.384615,148.1829145,8.60650769,160,123.6,160,62.5805426,0.000148238,10.5987685,0.060485334,1.72E-06,83.6,1.6722,0.06048705
730,OK,,155.384615,152.2875518,8.84476154,121,123.6,121,47.3265353,2.58747769,0.239324377,0.001531009,0.034266022,83.6,1.6722,0.035797031
