HEATER2_output_T_SP,air2_SP,acidgas_Fm,AIRFLOW _x000D_ _x000D_ _x000D_ _x000D_ _x000D_ KMOL/HR _x000D_,ACIDGAS _x000D_ _x000D_ _x000D_ _x000D_ _x000D_ KMOL/HR _x000D_,H2S _x000D_ _x000D_ _x000D_ _x000D_ _x000D_ KMOL/HR _x000D_,SO2OUT _x000D_ _x000D_ _x000D_ _x000D_ _x000D_ KMOL/HR _x000D_,H2SOUT _x000D_ _x000D_ _x000D_ _x000D_ _x000D_ KMOL/HR _x000D_,B35_H2S,B35_SO2,acidgas_T,acidgas_P,Total_S
140,12.5314263,127.157895,123.6,127.157895,49.7350628,2.32842529,0.552570664,0.003413399,0.029807174,83.6,1.672195,0.033220573
140,12.5314263,129.210526,123.6,129.210526,50.5379053,1.98249268,0.661667419,0.004070915,0.025307751,83.6,1.672195,0.029378666
140,12.5314263,131.263158,123.6,131.263158,51.3407478,1.6493328,0.795294477,0.004872565,0.020989493,83.6,1.672195,0.025862057
140,12.5314263,133.315789,123.6,133.315789,52.1435902,1.33322191,0.95912757,0.005850598,0.016907638,83.6,1.672195,0.022758235
140,12.5314263,135.368421,123.6,135.368421,52.9464327,1.03496492,1.16218412,0.007056713,0.013074363,83.6,1.672195,0.020131076
140,12.5314263,137.421053,123.6,137.421053,53.7492752,0.756885399,1.40972789,0.008518644,0.009520278,83.6,1.672195,0.018038922
140,12.5314263,139.473684,123.6,139.473684,54.5521177,0.510344472,1.72588266,0.010375971,0.006387404,83.6,1.672195,0.016763375
140,12.5314263,141.526316,123.6,141.526316,55.3549602,0.304059677,2.11980323,0.012675124,0.003783705,83.6,1.672195,0.016458829
140,12.5314263,143.578947,123.6,143.578947,56.1578027,0.148086136,2.60236962,0.015470907,0.001830423,83.6,1.672195,0.01730133
140,12.5314263,145.631579,123.6,145.631579,56.9606452,0.044257996,3.2116889,0.018974436,0.000542834,83.6,1.672195,0.01951727
140,12.5314263,147.684211,123.6,147.684211,57.7634877,0.004002085,3.94779918,0.023167917,4.87E-05,83.6,1.672195,0.023216567
140,12.5314263,149.736842,123.6,149.736842,58.5663301,0.000950688,4.76140175,0.027748676,1.14E-05,83.6,1.672195,0.027760123
140,12.5314263,151.789474,123.6,151.789474,59.3691726,0.000728466,5.57616593,0.032270147,8.69E-06,83.6,1.672195,0.032278835
140,12.5314263,153.842105,123.6,153.842105,60.1720151,0.000479849,6.40820101,0.036819335,5.67E-06,83.6,1.672195,0.036825002
140,12.5314263,155.894737,123.6,155.894737,60.9748576,0.000323209,7.22838929,0.041242923,3.78E-06,83.6,1.672195,0.041246704
140,12.5314263,157.947368,123.6,157.947368,61.7777001,0,8.04141956,0.045557556,0,83.6,1.672195,0.045557556
140,12.5314263,160,123.6,160,62.5805426,0,8.88866387,0.049995814,0,83.6,1.672195,0.049995814
140,13.0204737,121,123.6,121,47.3265353,3.5137297,0.321921572,0.002004734,0.045151538,83.6,1.672195,0.047156272
140,13.0204737,123.052632,123.6,123.052632,48.1293778,3.14456537,0.380479933,0.002361028,0.040321026,83.6,1.672195,0.042682054
140,13.0204737,125.105263,123.6,125.105263,48.9322203,2.77821891,0.451628708,0.002792262,0.035542785,83.6,1.672195,0.038335048
140,13.0204737,127.157895,123.6,127.157895,49.7350628,2.4242244,0.536899624,0.003306773,0.030934641,83.6,1.672195,0.034241414
140,13.0204737,129.210526,123.6,129.210526,50.5379053,2.07733653,0.641093543,0.003932818,0.026435024,83.6,1.672195,0.030367842
140,13.0204737,131.263158,123.6,131.263158,51.3407478,1.74147054,0.768605345,0.004695529,0.02209389,83.6,1.672195,0.026789419
140,13.0204737,133.315789,123.6,133.315789,52.1435902,1.42185438,0.924413733,0.005622972,0.017977811,83.6,1.672195,0.023600783
140,13.0204737,135.368421,123.6,135.368421,52.9464327,1.11485003,1.11281267,0.006738456,0.014044099,83.6,1.672195,0.020782555
140,13.0204737,137.421053,123.6,137.421053,53.7492752,0.831139923,1.35285948,0.008153129,0.010426321,83.6,1.672195,0.01857945
140,13.0204737,139.473684,123.6,139.473684,54.5521177,0.577878594,1.65023852,0.009895488,0.007214468,83.6,1.672195,0.017109956
140,13.0204737,141.526316,123.6,141.526316,55.3549602,0.359781298,2.02246071,0.012063022,0.00446694,83.6,1.672195,0.016529962
140,13.0204737,143.578947,123.6,143.578947,56.1578027,0.190733678,2.47801872,0.014696677,0.00235286,83.6,1.672195,0.017049537
140,13.0204737,145.631579,123.6,145.631579,56.9606452,0.067392222,3.05879561,0.018030631,0.00082524,83.6,1.672195,0.018855871
140,13.0204737,147.684211,123.6,147.684211,57.7634877,0.009575305,3.75190387,0.021972515,0.000116254,83.6,1.672195,0.022088768
140,13.0204737,149.736842,123.6,149.736842,58.5663301,0.00171227,4.55249965,0.026478004,2.06E-05,83.6,1.672195,0.026498597
140,13.0204737,151.789474,123.6,151.789474,59.3691726,0.000849136,5.35936009,0.030955073,1.01E-05,83.6,1.672195,0.030965188
140,13.0204737,153.842105,123.6,153.842105,60.1720151,0.000309334,6.18299852,0.035462024,3.65E-06,83.6,1.672195,0.035465674
140,13.0204737,155.894737,123.6,155.894737,60.9748576,0.000378116,7.00436221,0.039890431,4.42E-06,83.6,1.672195,0.039894851
140,13.0204737,157.947368,123.6,157.947368,61.7777001,0.000240129,7.83047488,0.044279967,2.78E-06,83.6,1.672195,0.044282747
140,13.0204737,160,123.6,160,62.5805426,0.000190391,8.6545205,0.048593114,2.18E-06,83.6,1.672195,0.048595298
140,13.5095211,121,123.6,121,47.3265353,3.61305182,0.314901109,0.001955005,0.046274607,83.6,1.672195,0.048229612
140,13.5095211,123.052632,123.6,123.052632,48.1293778,3.24380894,0.371416981,0.002297795,0.041457095,83.6,1.672195,0.04375489
140,13.5095211,125.105263,123.6,125.105263,48.9322203,2.88205999,0.439071622,0.002706448,0.03674797,83.6,1.672195,0.039454418
140,13.5095211,127.157895,123.6,127.157895,49.7350628,2.52257567,0.521638245,0.003203253,0.032085797,83.6,1.672195,0.03528905
140,13.5095211,129.210526,123.6,129.210526,50.5379053,2.17177156,0.621951045,0.003804251,0.027550073,83.6,1.672195,0.031354324
140,13.5095211,131.263158,123.6,131.263158,51.3407478,1.8334232,0.743832177,0.004531135,0.023189102,83.6,1.672195,0.027720237
140,13.5095211,133.315789,123.6,133.315789,52.1435902,1.50789825,0.893460802,0.005419387,0.019009677,83.6,1.672195,0.024429065
140,13.5095211,135.368421,123.6,135.368421,52.9464327,1.1978885,1.07185135,0.006472523,0.015047021,83.6,1.672195,0.021519544
140,13.5095211,137.421053,123.6,137.421053,53.7492752,0.908363787,1.29934405,0.007809571,0.011364013,83.6,1.672195,0.019173584
140,13.5095211,139.473684,123.6,139.473684,54.5521177,0.648056226,1.57967929,0.009447724,0.008069842,83.6,1.672195,0.017517566
140,13.5095211,141.526316,123.6,141.526316,55.3549602,0.420862046,1.92732058,0.011466841,0.00521296,83.6,1.672195,0.0166798
140,13.5095211,143.578947,123.6,143.578947,56.1578027,0.232177255,2.37409676,0.014046261,0.002858372,83.6,1.672195,0.016904632
140,13.5095211,145.631579,123.6,145.631579,56.9606452,0.099443729,2.89548069,0.017029972,0.001215584,83.6,1.672195,0.018245556
140,13.5095211,147.684211,123.6,147.684211,57.7634877,0.015449326,3.64839576,0.021316629,0.000187311,83.6,1.672195,0.02150394
140,13.5095211,149.736842,123.6,149.736842,58.5663301,0.002069433,4.33513511,0.025159254,2.49E-05,83.6,1.672195,0.025184111
140,13.5095211,151.789474,123.6,151.789474,59.3691726,0.00100779,5.15558275,0.02971486,1.20E-05,83.6,1.672195,0.029726851
140,13.5095211,153.842105,123.6,153.842105,60.1720151,0.00109331,5.9773058,0.034211515,1.29E-05,83.6,1.672195,0.0342244
140,13.5095211,155.894737,123.6,155.894737,60.9748576,0.000431919,6.80810359,0.03869405,5.04E-06,83.6,1.672195,0.038699093
140,13.5095211,157.947368,123.6,157.947368,61.7777001,0.000425428,7.63951381,0.043114351,4.92E-06,83.6,1.672195,0.043119271
140,13.5095211,160,123.6,160,62.5805426,0.000215484,8.44429122,0.047323813,2.47E-06,83.6,1.672195,0.047326282
140,13.9985684,121,123.6,121,47.3265353,3.71304249,0.306964761,0.001899906,0.047398389,83.6,1.672195,0.049298295
140,13.9985684,123.052632,123.6,123.052632,48.1293778,3.34136551,0.363030416,0.002239118,0.042565581,83.6,1.672195,0.044804699
140,13.9985684,125.105263,123.6,125.105263,48.9322203,2.97876199,0.428341065,0.002632406,0.03785921,83.6,1.672195,0.040491617
140,13.9985684,127.157895,123.6,127.157895,49.7350628,2.61702487,0.508036812,0.003110518,0.033182379,83.6,1.672195,0.036292897
140,13.9985684,129.210526,123.6,129.210526,50.5379053,2.2659722,0.604051327,0.003683994,0.028655324,83.6,1.672195,0.032339317
140,13.9985684,131.263158,123.6,131.263158,51.3407478,1.92431656,0.721047376,0.004379738,0.024264697,83.6,1.672195,0.028644436
140,13.9985684,133.315789,123.6,133.315789,52.1435902,1.59927462,0.862569446,0.005217142,0.020099775,83.6,1.672195,0.025316917
140,13.9985684,135.368421,123.6,135.368421,52.9464327,1.27921958,1.03504503,0.006233014,0.016023269,83.6,1.672195,0.022256283
140,13.9985684,137.421053,123.6,137.421053,53.7492752,0.988656581,1.24828739,0.007482484,0.012334236,83.6,1.672195,0.01981672
140,13.9985684,139.473684,123.6,139.473684,54.5521177,0.719095378,1.51539697,0.009039547,0.008931362,83.6,1.672195,0.017970908
140,13.9985684,141.526316,123.6,141.526316,55.3549602,0.478726344,1.84967788,0.010977007,0.00591593,83.6,1.672195,0.016892937
140,13.9985684,143.578947,123.6,143.578947,56.1578027,0.284820845,2.25829397,0.013329046,0.003498874,83.6,1.672195,0.01682792
140,13.9985684,145.631579,123.6,145.631579,56.9606452,0.132411132,2.7681605,0.016239777,0.001615428,83.6,1.672195,0.017855205
140,13.9985684,147.684211,123.6,147.684211,57.7634877,0.037829159,3.38851344,0.019756125,0.000457926,83.6,1.672195,0.020214051
140,13.9985684,149.736842,123.6,149.736842,58.5663301,0.003301628,4.13446328,0.023946148,3.96E-05,83.6,1.672195,0.02398576
140,13.9985684,151.789474,123.6,151.789474,59.3691726,0.000995728,4.94386611,0.028438426,1.18E-05,83.6,1.672195,0.02845026
140,13.9985684,153.842105,123.6,153.842105,60.1720151,0.000437886,5.78261819,0.033031901,5.16E-06,83.6,1.672195,0.033037056
140,13.9985684,155.894737,123.6,155.894737,60.9748576,0.000470405,6.60377376,0.037460912,5.49E-06,83.6,1.672195,0.037466398
140,13.9985684,157.947368,123.6,157.947368,61.7777001,0.000344033,7.40247748,0.041701956,3.97E-06,83.6,1.672195,0.041705931
140,13.9985684,160,123.6,160,62.5805426,0.000242589,8.23818852,0.046081339,2.78E-06,83.6,1.672195,0.046084116
140,14.4876158,121,123.6,121,47.3265353,3.81475806,0.300435496,0.001853802,0.04853497,83.6,1.672195,0.050388772
140,14.4876158,123.052632,123.6,123.052632,48.1293778,3.44493036,0.354345664,0.002178915,0.043738313,83.6,1.672195,0.045917228
140,14.4876158,125.105263,123.6,125.105263,48.9322203,3.07502527,0.418247522,0.002562696,0.038957876,83.6,1.672195,0.041520572
140,14.4876158,127.157895,123.6,127.157895,49.7350628,2.71409201,0.494710509,0.003019971,0.034303398,83.6,1.672195,0.03732337
140,14.4876158,129.210526,123.6,129.210526,50.5379053,2.35616969,0.588179483,0.003576766,0.029705103,83.6,1.672195,0.033281869
140,14.4876158,131.263158,123.6,131.263158,51.3407478,2.01740345,0.699073489,0.004234067,0.025360224,83.6,1.672195,0.029594292
140,14.4876158,133.315789,123.6,133.315789,52.1435902,1.68735762,0.835039912,0.005036483,0.021144883,83.6,1.672195,0.026181366
140,14.4876158,135.368421,123.6,135.368421,52.9464327,1.3683895,0.996990129,0.005987217,0.017089554,83.6,1.672195,0.023076772
140,14.4876158,137.421053,123.6,137.421053,53.7492752,1.06583213,1.20376325,0.007196093,0.01326086,83.6,1.672195,0.020456952
140,14.4876158,139.473684,123.6,139.473684,54.5521177,0.7930832,1.45450196,0.008653489,0.009824401,83.6,1.672195,0.01847789
140,14.4876158,141.526316,123.6,141.526316,55.3549602,0.548434492,1.76435542,0.010444145,0.006760349,83.6,1.672195,0.017204494
140,14.4876158,143.578947,123.6,143.578947,56.1578027,0.338519244,2.15245387,0.012670574,0.004148814,83.6,1.672195,0.016819388
140,14.4876158,145.631579,123.6,145.631579,56.9606452,0.173282428,2.63254092,0.01540857,0.002109984,83.6,1.672195,0.017518555
140,14.4876158,147.684211,123.6,147.684211,57.7634877,0.060184056,3.22226028,0.01874617,0.000727396,83.6,1.672195,0.019473566
140,14.4876158,149.736842,123.6,149.736842,58.5663301,0.007846483,3.92950686,0.022713226,9.40E-05,83.6,1.672195,0.022807253
140,14.4876158,151.789474,123.6,151.789474,59.3691726,0.001740865,4.72302732,0.027115499,2.07E-05,83.6,1.672195,0.027136166
140,14.4876158,153.842105,123.6,153.842105,60.1720151,0.000841605,5.56721858,0.031740485,9.90E-06,83.6,1.672195,0.031750382
140,14.4876158,155.894737,123.6,155.894737,60.9748576,0.000545104,6.38210504,0.03613506,6.35E-06,83.6,1.672195,0.03614141
140,14.4876158,157.947368,123.6,157.947368,61.7777001,0.000393263,7.1838517,0.040392061,4.54E-06,83.6,1.672195,0.0403966
140,14.4876158,160,123.6,160,62.5805426,0.000276041,8.01251564,0.044740839,3.16E-06,83.6,1.672195,0.044743995
140,14.9766632,121,123.6,121,47.3265353,3.9157791,0.294288808,0.00181033,0.049655741,83.6,1.672195,0.051466071
140,14.9766632,123.052632,123.6,123.052632,48.1293778,3.54111055,0.346957895,0.002127059,0.044815563,83.6,1.672195,0.046942622
140,14.9766632,125.105263,123.6,125.105263,48.9322203,3.17219609,0.408544959,0.002495773,0.040060301,83.6,1.672195,0.042556074
140,14.9766632,127.157895,123.6,127.157895,49.7350628,2.81113013,0.482132123,0.002934495,0.035416878,83.6,1.672195,0.038351373
140,14.9766632,129.210526,123.6,129.210526,50.5379053,2.45061134,0.572253593,0.003469785,0.030799527,83.6,1.672195,0.034269312
140,14.9766632,131.263158,123.6,131.263158,51.3407478,2.11183611,0.678191682,0.004095788,0.026465216,83.6,1.672195,0.030561003
140,14.9766632,133.315789,123.6,133.315789,52.1435902,1.77704623,0.808842361,0.004864699,0.022202291,83.6,1.672195,0.02706699
140,14.9766632,135.368421,123.6,135.368421,52.9464327,1.45403007,0.963543608,0.005770325,0.018106602,83.6,1.672195,0.023876928
140,14.9766632,137.421053,123.6,137.421053,53.7492752,1.15274925,1.15660377,0.006895426,0.01430097,83.6,1.672195,0.021196396
140,14.9766632,139.473684,123.6,139.473684,54.5521177,0.870273845,1.39648869,0.00828641,0.010751689,83.6,1.672195,0.0190381
140,14.9766632,141.526316,123.6,141.526316,55.3549602,0.615782658,1.69456011,0.010002994,0.007570649,83.6,1.672195,0.017573643
140,14.9766632,143.578947,123.6,143.578947,56.1578027,0.386481571,2.07634915,0.012189218,0.004723637,83.6,1.672195,0.016912855
140,14.9766632,145.631579,123.6,145.631579,56.9606452,0.216927465,2.51189091,0.014667988,0.002636184,83.6,1.672195,0.017304172
140,14.9766632,147.684211,123.6,147.684211,57.7634877,0.087463553,3.06916834,0.017816184,0.001055349,83.6,1.672195,0.018871533
140,14.9766632,149.736842,123.6,149.736842,58.5663301,0.016541533,3.75562119,0.02166251,0.000197961,83.6,1.672195,0.021860471
140,14.9766632,151.789474,123.6,151.789474,59.3691726,0.001986203,4.51654188,0.025878765,2.36E-05,83.6,1.672195,0.025902318
140,14.9766632,153.842105,123.6,153.842105,60.1720151,0.001954281,5.34211221,0.030399404,2.30E-05,83.6,1.672195,0.030422361
140,14.9766632,155.894737,123.6,155.894737,60.9748576,0.000622436,6.15678818,0.034795246,7.24E-06,83.6,1.672195,0.03480249
140,14.9766632,157.947368,123.6,157.947368,61.7777001,0.000426205,6.98830801,0.039220832,4.91E-06,83.6,1.672195,0.039225746
140,14.9766632,160,123.6,160,62.5805426,0.000280102,7.79238891,0.043432839,3.20E-06,83.6,1.672195,0.043436038
140,15.4657105,121,123.6,121,47.3265353,4.01161087,0.288906583,0.001771827,0.050707946,83.6,1.672195,0.052479773
140,15.4657105,123.052632,123.6,123.052632,48.1293778,3.64166456,0.339439247,0.00207468,0.045937362,83.6,1.672195,0.048012042
140,15.4657105,125.105263,123.6,125.105263,48.9322203,3.27480938,0.398596818,0.002427706,0.041220065,83.6,1.672195,0.043647771
140,15.4657105,127.157895,123.6,127.157895,49.7350628,2.90754737,0.47034904,0.002854334,0.036515694,83.6,1.672195,0.039370028
140,15.4657105,129.210526,123.6,129.210526,50.5379053,2.55918784,0.554277999,0.003350872,0.032054322,83.6,1.672195,0.035405194
140,15.4657105,131.263158,123.6,131.263158,51.3407478,2.20655842,0.658471747,0.003965263,0.027566706,83.6,1.672195,0.031531969
140,15.4657105,133.315789,123.6,133.315789,52.1435902,1.86700969,0.784295957,0.004703732,0.023256454,83.6,1.672195,0.027960185
140,15.4657105,135.368421,123.6,135.368421,52.9464327,1.54041233,0.932158638,0.005566889,0.019126613,83.6,1.672195,0.024693502
140,15.4657105,137.421053,123.6,137.421053,53.7492752,1.23493367,1.11616266,0.006636245,0.015277609,83.6,1.672195,0.021913854
140,15.4657105,139.473684,123.6,139.473684,54.5521177,0.947975812,1.34590818,0.007963324,0.011678537,83.6,1.672195,0.019641861
140,15.4657105,141.526316,123.6,141.526316,55.3549602,0.686194302,1.6256125,0.009571343,0.00841495,83.6,1.672195,0.017986293
140,15.4657105,143.578947,123.6,143.578947,56.1578027,0.443709451,1.99259953,0.011666437,0.005408696,83.6,1.672195,0.017075133
140,15.4657105,145.631579,123.6,145.631579,56.9606452,0.263887561,2.40098935,0.013987249,0.003200289,83.6,1.672195,0.017187538
140,15.4657105,147.684211,123.6,147.684211,57.7634877,0.119590723,2.92647475,0.016949892,0.001440475,83.6,1.672195,0.018390367
140,15.4657105,149.736842,123.6,149.736842,58.5663301,0.032729831,3.55682582,0.020473934,0.000391145,83.6,1.672195,0.020865078
140,15.4657105,151.789474,123.6,151.789474,59.3691726,0.002452984,4.31417898,0.024670041,2.91E-05,83.6,1.672195,0.024699096
140,15.4657105,153.842105,123.6,153.842105,60.1720151,0.001134535,5.12528879,0.029109587,1.33E-05,83.6,1.672195,0.0291229
140,15.4657105,155.894737,123.6,155.894737,60.9748576,0.000740358,5.96922028,0.03366151,8.60E-06,83.6,1.672195,0.033670112
140,15.4657105,157.947368,123.6,157.947368,61.7777001,0.000305355,6.76523135,0.037899075,3.52E-06,83.6,1.672195,0.037902592
140,15.4657105,160,123.6,160,62.5805426,0.00107299,7.58977398,0.042224541,1.22E-05,83.6,1.672195,0.042236785
140,15.9547579,121,123.6,121,47.3265353,4.11933847,0.282723936,0.001728602,0.051892676,83.6,1.672195,0.053621278
140,15.9547579,123.052632,123.6,123.052632,48.1293778,3.74501506,0.331981236,0.002022967,0.047084879,83.6,1.672195,0.049107846
140,15.9547579,125.105263,123.6,125.105263,48.9322203,3.37295213,0.389748234,0.002366743,0.042319606,83.6,1.672195,0.044686348
140,15.9547579,127.157895,123.6,127.157895,49.7350628,3.00888432,0.458384267,0.002773507,0.037666106,83.6,1.672195,0.040439613
140,15.9547579,129.210526,123.6,129.210526,50.5379053,2.64674038,0.541603782,0.003264822,0.033054158,83.6,1.672195,0.036318979
140,15.9547579,131.263158,123.6,131.263158,51.3407478,2.30091224,0.640040064,0.003843208,0.028657084,83.6,1.672195,0.032500292
140,15.9547579,133.315789,123.6,133.315789,52.1435902,1.96128313,0.759898961,0.00454453,0.024356365,83.6,1.672195,0.028900895
140,15.9547579,135.368421,123.6,135.368421,52.9464327,1.63092388,0.901209903,0.005367112,0.020190497,83.6,1.672195,0.025557609
140,15.9547579,137.421053,123.6,137.421053,53.7492752,1.31882502,1.08008005,0.006402863,0.016267313,83.6,1.672195,0.022670176
140,15.9547579,139.473684,123.6,139.473684,54.5521177,1.0278467,1.29559702,0.007645304,0.012628054,83.6,1.672195,0.020273358
140,15.9547579,141.526316,123.6,141.526316,55.3549602,0.757205241,1.56274338,0.00917744,0.009262203,83.6,1.672195,0.018439643
140,15.9547579,143.578947,123.6,143.578947,56.1578027,0.513538436,1.89811841,0.011086325,0.00624595,83.6,1.672195,0.017332276
140,15.9547579,145.631579,123.6,145.631579,56.9606452,0.297899009,2.32955189,0.013537896,0.003605988,83.6,1.672195,0.017143883
140,15.9547579,147.684211,123.6,147.684211,57.7634877,0.15719977,2.7898802,0.016122308,0.001889996,83.6,1.672195,0.018012304
140,15.9547579,149.736842,123.6,149.736842,58.5663301,0.052820952,3.39019637,0.019473201,0.0006303,83.6,1.672195,0.020103501
140,15.9547579,151.789474,123.6,151.789474,59.3691726,0.005604422,4.12283351,0.023527781,6.63E-05,83.6,1.672195,0.023594084
140,15.9547579,153.842105,123.6,153.842105,60.1720151,0.001842328,4.92163126,0.027898213,2.16E-05,83.6,1.672195,0.027919808
140,15.9547579,155.894737,123.6,155.894737,60.9748576,0.001429396,5.72785686,0.03224856,1.66E-05,83.6,1.672195,0.032265159
140,15.9547579,157.947368,123.6,157.947368,61.7777001,0.000287192,6.55988573,0.036679287,3.30E-06,83.6,1.672195,0.036682591
140,15.9547579,160,123.6,160,62.5805426,0.00040248,7.38017768,0.040982662,4.59E-06,83.6,1.672195,0.04098725
140,16.4438053,121,123.6,121,47.3265353,4.21720165,0.277677788,0.001692603,0.052954097,83.6,1.672195,0.0546467
140,16.4438053,123.052632,123.6,123.052632,48.1293778,3.84440857,0.325300418,0.001976292,0.048178035,83.6,1.672195,0.050154327
140,16.4438053,125.105263,123.6,125.105263,48.9322203,3.470757,0.381389333,0.00230909,0.043407668,83.6,1.672195,0.045716758
140,16.4438053,127.157895,123.6,127.157895,49.7350628,3.10701315,0.447577159,0.002700136,0.038770756,83.6,1.672195,0.041470891
140,16.4438053,129.210526,123.6,129.210526,50.5379053,2.74711092,0.527140588,0.003168361,0.034197816,83.6,1.672195,0.037366177
140,16.4438053,131.263158,123.6,131.263158,51.3407478,2.39578598,0.622588627,0.00372768,0.029746602,83.6,1.672195,0.033474282
140,16.4438053,133.315789,123.6,133.315789,52.1435902,2.05099829,0.738509864,0.004404136,0.025394674,83.6,1.672195,0.02979881
140,16.4438053,135.368421,123.6,135.368421,52.9464327,1.7207429,0.874630201,0.005193254,0.021236898,83.6,1.672195,0.026430152
140,16.4438053,137.421053,123.6,137.421053,53.7492752,1.40407087,1.04387642,0.006171373,0.017269451,83.6,1.672195,0.023440824
140,16.4438053,139.473684,123.6,139.473684,54.5521177,1.10631477,1.25043748,0.007359157,0.013555322,83.6,1.672195,0.02091448
140,16.4438053,141.526316,123.6,141.526316,55.3549602,0.832661029,1.50153018,0.008795096,0.010158511,83.6,1.672195,0.018953607
140,16.4438053,143.578947,123.6,143.578947,56.1578027,0.58634757,1.80894045,0.01054311,0.007118901,83.6,1.672195,0.017662011
140,16.4438053,145.631579,123.6,145.631579,56.9606452,0.370342241,2.19207009,0.01270931,0.004471988,83.6,1.672195,0.017181298
140,16.4438053,147.684211,123.6,147.684211,57.7634877,0.198813854,2.66399445,0.01535958,0.002385719,83.6,1.672195,0.017745299
140,16.4438053,149.736842,123.6,149.736842,58.5663301,0.072633362,3.26742853,0.018725867,0.000865369,83.6,1.672195,0.019591236
140,16.4438053,151.789474,123.6,151.789474,59.3691726,0.014990868,3.90713233,0.022252913,0.000177124,83.6,1.672195,0.022430038
140,16.4438053,153.842105,123.6,153.842105,60.1720151,0.001680418,4.70975134,0.026645416,1.97E-05,83.6,1.672195,0.026665091
140,16.4438053,155.894737,123.6,155.894737,60.9748576,0.001026554,5.50741967,0.030949171,1.19E-05,83.6,1.672195,0.030961079
140,16.4438053,157.947368,123.6,157.947368,61.7777001,0.000609363,6.4675931,0.036056024,6.99E-06,83.6,1.672195,0.036063015
140,16.4438053,160,123.6,160,62.5805426,0.000458608,7.16868064,0.039734678,5.22E-06,83.6,1.672195,0.0397399
